inter_api_access_duration(sec),sequence_length(count),vsession_duration(min),risk,num_unique_apis,source,statusCode,authentification methode
15.440754771489006,-0.2027027027027027,1.5233175374727979,2,5,0,4,1
-0.18086393879298832,0.36486486486486486,-0.20073623624641543,2,17,0,10,1
-0.19714713296309552,8.716216216216216,0.1884520734609205,2,68,0,6,1
-0.23944895457505247,2.3716216216216215,-0.24234782078138664,2,24,0,8,0
2.890702041430816,1.277027027027027,5.263072260977445,2,8,0,4,1
-0.08564756812079952,1.5405405405405406,0.07248469564156278,2,24,0,10,0
-0.08564756812079952,1.5405405405405406,0.07248469564156278,2,24,0,4,1
-0.08564756812079952,1.5405405405405406,0.07248469564156278,2,24,0,9,1
-0.08564756812079952,1.5405405405405406,0.07248469564156278,2,24,0,4,0
0.7639510979402854,-0.2027027027027027,-0.13174967967621876,2,4,0,4,1
3.893159863209872,0.4662162162162162,3.2975655392625436,2,11,0,8,0
0.023867678970158443,0.16216216216216214,-0.10795419878378654,2,11,0,8,1
-0.2403332715489754,-0.22769344687152906,-0.24495108706705446,2,23,0,7,0
-0.0794741580023054,4.763513513513513,0.6620024812381785,2,39,0,6,0
-0.23706420405856826,-0.2635135135135135,-0.24486973499562734,2,2,0,10,0
-0.23437920779555185,0.020270270270270268,-0.24287660924566293,2,11,0,10,1
2.5471302555463424,0.4054054054054054,1.955337712786512,2,3,0,6,1
0.6122288903215238,0.3243243243243243,0.3510748642437308,2,9,0,10,1
-0.09821503928612428,0.44594594594594594,-0.12642111899774247,1,17,0,7,0
0.08596045970513531,0.34459459459459457,-0.009518192356972889,1,10,0,9,0
-0.2200750085605903,-0.14189189189189189,-0.24137159592426122,2,7,0,9,0
6.276294222538716,-0.16216216216216214,0.7837865321645753,2,5,0,4,0
-0.12675411517025142,2.22972972972973,0.07520999003437125,2,45,0,8,1
1.011019449284128,-0.18243243243243243,-0.0756574264272204,2,4,0,10,0
0.6083858248821942,3.1216216216216215,2.989932681160894,2,39,0,6,0
21.680648212736468,-0.22297297297297297,1.7325957412190607,1,4,0,8,0
15.439839611913504,-0.16216216216216214,2.2305110943887407,2,7,0,4,0
-0.0006809997908054029,5.087837837837838,1.192743395228701,2,59,0,7,0
106.29400178270144,-0.24324324324324323,6.963208525697086,2,3,0,6,0
-0.08170795835774214,-0.040540540540540536,-0.19849905428216966,1,6,0,10,0
0.06466617058827917,1.4797297297297296,0.3603490003864223,2,31,0,7,0
-0.1713960939442503,0.10135135135135134,-0.21391527181760867,2,13,0,7,0
-0.2020311460111372,16.37837837837838,0.4660253411702496,1,107,0,7,1
-0.24032174143386692,2.0472972972972974,-0.24495108706705446,1,1,0,5,0
-0.15438811055516793,4.844594594594595,0.24735097317415444,2,54,0,6,0
0.19971726567939257,0.28378378378378377,0.04279118957066444,2,18,0,7,0
-0.2401211771338414,-0.24324324324324323,-0.24499176310276802,2,3,0,5,0
0.7498240949322534,-0.22297297297297297,-0.15566718867579166,2,2,0,9,1
-0.1960999706375322,1.9054054054054053,-0.13626471964042383,2,45,0,6,0
-0.058404116865837165,0.06081081081081081,-0.17116475828265776,2,12,0,4,0
-0.2039785574120284,-0.22297297297297297,-0.24173768024568326,1,4,0,8,0
-0.13362566504506052,-0.16216216216216214,-0.22815188431735442,1,7,0,5,0
-0.18591626517081297,-0.06081081081081081,-0.2302670381744595,2,8,0,8,0
0.26170571424765476,3.608108108108108,1.9403282556082084,2,37,0,7,0
-0.014840825344681103,0.8716216216216216,0.04995017185625089,1,17,0,8,0
1.2588141068174716,3.608108108108108,6.280583294352132,2,58,0,4,0
0.5049583616095241,1.3986486486486487,1.1669547885863043,2,31,0,6,1
1.4778047133821488,1.7837837837837838,3.7462628892188166,2,14,0,8,0
0.5060138406780352,2.635135135135135,2.195773759889361,2,34,0,5,0
0.2758189276175615,0.6081081081081081,0.27883422481644937,2,21,0,9,0
-0.1835987369102077,-0.24324324324324323,-0.24116821574569342,2,3,0,6,0
5.590700571495746,0.0,1.7276739408977202,2,3,0,5,1
0.2422096578542934,2.22972972972973,1.1153775753015112,2,21,0,8,0
1.0204608971006792,-0.22297297297297297,-0.13126156724765603,2,2,0,10,0
0.013104404935064503,5.574324324324324,1.412638044296203,2,71,0,5,1
0.007669485547255977,-0.06081081081081081,-0.17787630417539507,2,9,0,9,0
-0.19585187854643513,-0.10135135135135134,-0.23498545831723242,2,10,0,5,0
-0.21485380675946014,-0.22297297297297297,-0.24271390510280869,2,4,0,7,1
-0.20122818340625173,-0.06081081081081081,-0.23441599381724257,2,3,0,10,0
-0.01974858712344573,-0.14189189189189189,-0.20521060017490694,2,5,0,9,0
2.3295279861569744,1.439189189189189,4.739531005308223,1,34,0,4,0
-0.06194900555244544,0.7702702702702703,-0.03176798389228986,2,12,0,5,0
0.26954105812077345,7.662162162162161,4.274319184852244,2,68,0,5,0
0.21157364759683303,0.020270270270270268,-0.08192153592710855,2,10,0,4,0
0.3401193087568648,3.5675675675675675,2.2554455042811528,2,52,0,7,0
-0.23954404947361282,-0.24324324324324323,-0.24495108706705446,1,3,0,10,1
-0.1736577129627709,-0.2027027027027027,-0.23750737253147308,2,5,0,9,0
4.8432553246379975,-0.24324324324324323,0.09896479489108992,2,3,0,6,0
0.4010508566120702,4.418918918918918,3.125465232158474,2,21,0,10,1
1.2748172886788456,0.8108108108108107,1.634444467042242,2,26,0,9,0
0.007441028816668746,5.574324324324324,1.3755821757611504,2,54,0,5,0
-0.23925548564349858,-0.2635135135135135,-0.24495108706705446,2,2,0,6,0
-0.23988671902187356,-0.18243243243243243,-0.24495108706705446,1,4,0,6,1
-0.2167618289964474,0.38513513513513514,-0.22693160324594766,2,22,0,9,0
2.581001253511827,1.4189189189189189,5.1636600296935065,2,18,0,4,1
1.091934550772109,0.5878378378378378,1.0771014256950517,1,19,0,4,0
-0.22909262825166143,-0.06081081081081081,-0.24198173645996462,2,10,0,7,0
0.3268964431896341,0.5472972972972973,0.29229799263763756,2,27,0,10,1
9.076472284222909,0.30405405405405406,6.058817547641807,2,7,0,8,1
-0.1969655258119505,14.31081081081081,0.4602493440989241,2,76,0,10,0
-0.2340974071802059,-0.12162162162162161,-0.24373080599564767,2,6,0,8,1
0.3433441998079598,2.9797297297297294,1.887571437287722,2,19,0,4,1
6.8112138518827425,0.44594594594594594,5.639406943399297,2,21,0,4,1
14.15098987641024,-0.18243243243243243,1.7024547987553134,2,6,0,8,1
0.2912512358129255,6.77027027027027,3.939230002643942,2,66,0,4,0
-0.24032681806983994,-0.23974836905871388,-0.24495108706705446,2,22,0,10,1
-0.23844389987130216,-0.22297297297297297,-0.24482905895991378,2,4,0,5,0
-0.16597041761662507,0.6689189189189189,-0.16449388842563403,2,12,0,4,1
-0.23933123364890355,-0.10135135135135134,-0.24478838292420022,2,3,0,5,0
0.9158902061052052,0.08108108108108107,0.250442351888385,2,5,0,7,1
0.9790749414203129,0.5878378378378378,0.9650796233399093,2,19,0,6,0
-0.22857862392927036,-0.24324324324324323,-0.24421891842421037,2,3,0,5,0
3.9325983754676153,-0.10135135135135134,0.6961296752018549,2,6,0,5,1
-0.062075490429395266,0.9121621621621622,-0.00378287132136102,1,11,0,5,0
0.03002375486961712,-0.08108108108108107,-0.1779576562468222,1,9,0,10,0
-0.19880306561415986,0.8716216216216216,-0.19068925542516627,2,24,0,8,1
-0.18903356168059338,18.62837837837838,0.8357298297707906,2,112,0,4,1
-0.13280007453959566,5.837837837837838,0.48986149809839535,1,61,0,4,0
-0.24033405209048306,1.6193693693693691,-0.24495108706705446,2,29,0,4,1
-0.23784873697169145,-0.2635135135135135,-0.2449104110313409,2,2,0,6,0
1.0878969115554318,0.020270270270270268,0.2342939657101019,1,8,0,7,0
1.1596796679319756,3.7297297297297294,6.038520205820741,1,62,0,6,0
1.2202642965957418,0.0,0.2491000427098375,2,6,0,8,1
2.0645425959640407,0.44594594594594594,1.6783745856128862,1,17,0,10,0
3.504367246879445,-0.12162162162162161,0.5150806402408021,1,7,0,4,0
-0.12164768963254924,-0.18243243243243243,-0.22896540503162563,2,4,0,6,1
16.15654456618322,-0.18243243243243243,1.9738453090361814,2,1,0,7,0
-0.23150033270917741,-0.24324324324324323,-0.24442229860277817,2,3,0,8,1
-0.24022037095044316,-0.18243243243243243,-0.24499176310276802,2,2,0,7,0
-0.23950797899484855,-0.24324324324324323,-0.24495108706705446,2,3,0,9,1
0.28730136335752543,0.020270270270270268,-0.054627915963310215,2,11,0,10,0
0.4903847170693129,-0.08108108108108107,-0.06373934796314751,2,9,0,7,0
-0.22761193509838756,0.10135135135135134,-0.23925644206715613,1,15,0,4,1
1.7598592363439485,0.22297297297297297,0.9279017266977161,1,14,0,7,0
1.534546378068952,-0.24324324324324323,-0.12491610567634079,2,3,0,8,0
-0.24026545904889854,-0.24324324324324323,-0.24499176310276802,2,3,0,7,1
0.9085045721732627,0.4054054054054054,0.6618397770953243,2,15,0,9,1
-0.2403262093289226,-0.015202702702702702,-0.24499176310276802,2,3,0,4,0
0.11246669189060457,1.4189189189189189,0.4313286827065834,2,24,0,8,0
2.2293207524565926,0.4662162162162162,1.8715857552522932,2,15,0,5,1
-0.2403331590446093,1.3423423423423424,-0.24495108706705446,1,25,0,10,0
-0.052023242566120495,7.074324324324324,1.300941650226769,2,53,0,5,0
1.554541446797287,-0.12162162162162161,0.1193028127478696,1,4,0,7,0
-0.2221761139486099,-0.24324324324324323,-0.24377148203136123,2,2,0,7,1
-0.23802354006108764,-0.040540540540540536,-0.24434094653135105,2,10,0,8,0
-0.17398900539385748,15.871621621621621,0.949134617340194,2,77,0,9,0
0.573358295197683,0.34459459459459457,0.34224816449388845,1,16,0,8,0
3.6113194535097963,0.22297297297297297,2.013585795928329,2,13,0,8,0
-0.1975219417132215,-0.18243243243243243,-0.23921576603144257,2,5,0,4,1
0.6395961801438661,0.48648648648648646,0.5289511684191258,2,5,0,6,1
-0.23012965451613462,-0.18243243243243243,-0.24364945392422055,2,3,0,5,1
-0.18486616335778774,4.5608108108108105,0.05523805649901361,1,35,0,4,0
0.19019868530094636,0.4662162162162162,0.12398055685492892,2,23,0,4,1
-0.23993857033509722,-0.14189189189189189,-0.24495108706705446,2,7,0,5,0
-0.2403337023433189,2.0720720720720722,-0.2449104110313409,2,30,0,4,1
1.0812443429807381,3.75,5.716284650897924,2,20,0,9,0
0.21557788822206164,1.3378378378378377,0.5878907441680734,2,30,0,5,0
-0.17765432200985365,0.0,-0.2237995484960036,2,11,0,9,1
-0.24032712793194713,-0.05270270270270269,-0.24499176310276802,2,4,0,9,0
1.8875591361153123,-0.14189189189189189,0.1389086619618052,1,5,0,4,0
-0.2034418871806841,1.1959459459459458,-0.1834489210681527,1,27,0,9,1
-0.23893085133462,-0.24324324324324323,-0.2449104110313409,2,3,0,9,1
-0.1635913507160192,7.986486486486486,0.46293396245601903,2,72,0,10,1
-0.17533075586475955,0.16216216216216214,-0.2112713294962273,2,13,0,6,0
-0.05953846906746353,7.459459459459459,1.31672395208363,2,43,0,5,0
-0.23887674561647357,-0.22297297297297297,-0.24486973499562734,1,2,0,10,1
-0.18763831868328798,6.72972972972973,0.1674225629970103,2,41,0,5,1
-0.11350720988812436,2.0270270270270268,0.08395533771278652,2,33,0,8,0
-0.13719242641273924,4.824324324324324,0.34354979763672233,2,51,0,8,0
1.4516564178686264,-0.22297297297297297,-0.0923752771054933,2,4,0,6,1
-0.21980447996985816,0.34459459459459457,-0.2301856861030324,2,19,0,9,0
0.31393223284907884,5.959459459459459,3.617726616363969,2,50,0,10,0
-0.24025283438133105,0.30405405405405406,-0.24495108706705446,2,15,0,10,0
-0.08866481914468015,5.614864864864865,0.7538489698793955,2,70,0,9,0
7.98267108617475,-0.10135135135135134,1.6095914092212573,2,3,0,8,0
1.4525419227205438,2.574324324324324,5.176635685086132,2,51,0,7,0
-0.21526205899638318,-0.08108108108108107,-0.238809005674307,2,9,0,4,0
-0.23877559144776503,0.16216216216216214,-0.24421891842421037,2,2,0,7,1
0.1349242022805747,0.9729729729729729,0.28818971303056806,2,14,0,7,0
-0.23982359568403602,-0.2635135135135135,-0.24499176310276802,1,1,0,9,1
-0.16454631002691267,-0.2027027027027027,-0.23644979560292054,2,5,0,7,1
-0.09855110625289128,-0.08108108108108107,-0.20984766824625273,2,11,0,6,1
0.06323154927379054,0.8513513513513513,0.14525412353312045,2,17,0,8,1
-0.1262106051962312,-0.12162162162162161,-0.22184709878175274,2,7,0,9,0
0.280213884867454,5.614864864864865,3.1831845268360146,1,41,0,10,0
-0.21891117718986497,35.0472972972973,0.5977750208464683,2,108,0,7,1
-0.2047805951163166,0.040540540540540536,-0.23136529113872562,2,17,0,6,0
0.010589621486519225,0.5675675675675675,-0.0016677174642559336,2,11,0,10,0
-0.18042092773107424,-0.10135135135135134,-0.2314873192458663,1,8,0,5,0
0.21569908099767218,0.7702702702702703,0.30010779149464095,2,14,0,10,0
-0.15920607564586034,0.020270270270270268,-0.21574569342471883,1,12,0,9,1
-0.10720584287416038,8.20945945945946,1.0160873721247128,2,29,0,7,0
0.007172872348554844,-0.16216216216216214,-0.20594276881775103,1,6,0,7,0
5.620563418352478,0.44594594594594594,4.645813419024182,1,21,0,10,1
0.17151005411309617,0.34459459459459457,0.052228029856210216,2,15,0,10,0
0.10737279766158363,0.34459459459459457,0.005938701214179666,2,12,0,9,0
-0.23930959136164498,-0.24324324324324323,-0.24486973499562734,2,3,0,10,1
-0.2402986438893617,1.2162162162162162,-0.24495108706705446,2,17,0,6,0
0.5457547172076221,3.1013513513513513,2.7335109520226157,2,32,0,6,1
2.1528232404717986,-0.2027027027027027,0.024853057820984768,2,5,0,7,1
0.6997541714893851,0.14189189189189189,0.22144033842461713,2,15,0,5,0
6.011617158888555,0.9324324324324323,8.356240720779352,2,30,0,10,0
-0.2397627267511213,-0.25,-0.2449104110313409,1,2,0,4,1
0.24666557025387761,3.8108108108108105,1.984665134535988,2,50,0,9,0
0.046742307388452475,1.439189189189189,0.31182248978014604,1,28,0,4,0
0.35166011509269984,-0.22297297297297297,-0.19162480424657813,1,4,0,9,0
-0.18835023834655948,0.6283783783783784,-0.19109601578230187,2,26,0,7,0
0.3391144003537186,2.5135135135135136,1.5715593158290793,1,33,0,5,0
-0.23771347267632542,-0.22297297297297297,-0.24478838292420022,2,4,0,8,1
-0.2401026950035719,0.41173986486486486,-0.24202241249567816,2,32,0,10,1
0.043741407130690996,5.777027027027026,1.6770729524700523,2,57,0,6,0
-0.06929584095676129,4.45945945945946,0.6615143688096158,2,29,0,7,0
5.371529764966062,0.38513513513513514,4.058288759177531,2,19,0,8,1
-0.07195076773144808,-0.08108108108108107,-0.20321747442494253,2,8,0,9,0
-0.1145798797102364,0.7905405405405405,-0.09184648864121703,2,23,0,4,0
12.966265079913445,1.0743243243243243,20.009274136142693,2,4,0,4,1
0.1294253248515796,1.1756756756756757,0.36376578738636134,2,24,0,5,0
-0.15130123022466743,-0.10135135135135134,-0.22493847749598325,2,8,0,7,1
0.4910093921788216,-0.2635135135135135,-0.21200349813907138,2,2,0,6,0
0.23219468942538984,-0.22297297297297297,-0.2023632776749578,2,4,0,4,0
-0.086708278023802,-0.16216216216216214,-0.22074884581748663,2,4,0,4,0
0.13336314948991235,1.9054054054054053,0.67367650348797,2,26,0,10,1
0.2927407915551795,0.30405405405405406,0.11568264556936281,2,15,0,8,0
0.19492486724219296,-0.06081081081081081,-0.12719396367630012,2,5,0,5,0
-0.2372716093114629,-0.24324324324324323,-0.24478838292420022,2,3,0,6,0
1.2357376071015491,2.0675675675675675,3.6500233887205353,2,26,0,9,0
-0.08343101738178987,-0.2027027027027027,-0.22733836360308324,2,5,0,7,0
-0.1762080856560309,0.08108108108108107,-0.21753543899611544,2,12,0,5,1
-0.07390841098801879,-0.12162162162162161,-0.21123065346051373,1,6,0,7,1
0.24163613724194127,-0.14189189189189189,-0.15806707478289167,2,6,0,10,1
0.7478492362199088,-0.18243243243243243,-0.1112896337122984,2,4,0,9,0
9.192327054965915,-0.18243243243243243,1.0314222375887245,2,2,0,10,0
-0.23954404947361282,-0.24324324324324323,-0.24495108706705446,1,3,0,4,0
0.27388089085228884,2.128378378378378,1.1466981228009518,2,29,0,6,1
0.25710449157549903,1.5608108108108107,0.7871626431288007,2,41,0,5,1
-0.22337545736752232,-0.2635135135135135,-0.24425959445992393,2,1,0,9,0
-0.24016052674703878,-0.08108108108108107,-0.24495108706705446,2,11,0,5,0
-0.10629068329865511,0.10135135135135134,-0.1845471740324188,2,9,0,9,0
-0.1072397283243574,9.68918918918919,1.2348837682279485,1,62,0,4,0
-0.21140306429101027,0.06081081081081081,-0.2332770648172629,2,13,0,6,0
0.6145089035092864,2.0878378378378377,2.030018914356607,2,26,0,5,0
4.218230577420322,-0.14189189189189189,0.5594581952042954,2,6,0,6,1
0.19833429494241284,1.6013513513513513,0.6849844414163395,2,25,0,9,0
1.0990169892774762,-0.2027027027027027,-0.09396164249832212,1,3,0,10,0
-0.23889478085585572,-0.24324324324324323,-0.2449104110313409,1,3,0,6,1
-0.163042171062442,-0.10135135135135134,-0.2275824198173646,1,8,0,9,0
-0.2295656433936385,-0.08108108108108107,-0.24234782078138664,1,9,0,5,1
-0.005688829793681372,-0.020270270270270268,-0.17092070206837642,2,10,0,8,0
0.42271842781012303,1.0743243243243243,0.7718684537005024,2,20,0,10,0
-0.23999750692093527,-0.16216216216216214,-0.24495108706705446,1,7,0,9,0
9.197766483163571,-0.10135135135135134,1.8836258618235067,2,8,0,8,0
-0.010829524469453733,8.594594594594595,2.0273749720352257,2,81,0,8,0
-0.23847095273037536,-0.2635135135135135,-0.2449104110313409,2,2,0,6,0
0.10911947138870198,0.16216216216216214,-0.06373934796314751,1,15,0,5,0
1.3045068997497282,-0.18243243243243243,-0.03595761557078647,2,5,0,10,0
0.1268200064427225,2.0067567567567566,0.698976997701804,2,20,0,4,0
0.285858544206954,-0.24324324324324323,-0.20940023185340356,2,3,0,6,0
-0.0064240135353084635,0.75,0.029327421749476296,2,30,0,5,0
10.597442113774235,0.08108108108108107,4.399194614492871,1,9,0,10,0
2.4771085674683135,-0.14189189189189189,0.2452764953527629,1,5,0,4,1
2.987092534413764,-0.12162162162162161,0.41009579206410546,2,8,0,8,0
-0.23847095273037536,-0.2635135135135135,-0.2449104110313409,2,2,0,9,0
1.086623172774068,-0.24324324324324323,-0.1552197522829425,2,3,0,5,1
-0.21048477001913618,-0.06081081081081081,-0.23693790803148326,1,10,0,6,0
-0.18363243779547653,5.25,0.1053916085338323,2,42,0,8,0
-0.21381678049498698,-0.06081081081081081,-0.23783278081718157,2,12,0,9,0
0.8260242695531886,0.12162162162162161,0.260041896316785,2,18,0,10,0
-0.23183218111380885,-0.10135135135135134,-0.2430799894242307,2,7,0,8,0
-0.19421788585841304,-0.2027027027027027,-0.23982590656714597,2,5,0,10,0
16.50012974967409,-0.040540540540540536,4.663263438345298,1,6,0,7,0
-0.21095819505291744,-0.22297297297297297,-0.24234782078138664,2,4,0,4,1
-0.24033469814265107,2.2995495495495497,-0.24495108706705446,2,35,0,7,1
-0.16806916051181464,4.135135135135135,0.11194045028371535,2,69,0,7,1
-0.19741490139636902,5.939189189189189,0.05316357867762208,2,68,0,10,0
-0.24032386222642896,-0.25055725828921704,-0.24495108706705446,2,23,0,7,0
0.4416108715111341,-0.12162162162162161,-0.10657121356952551,2,6,0,5,0
-0.06350738234669392,0.040540540540540536,-0.1772254876039781,2,4,0,4,1
0.37225635846710625,-0.06081081081081081,-0.07923691757001362,2,8,0,6,0
0.2707991193228652,-0.2635135135135135,-0.22196912688889342,2,1,0,8,0
-0.23930959136164498,-0.10135135135135134,-0.24478838292420022,2,4,0,8,0
3.9660934220481296,-0.24324324324324323,0.03961845878500681,2,3,0,7,0
1.1612852669236353,0.08108108108108107,0.3555899042079359,2,6,0,5,0
-0.2398123416946616,0.11824324324324315,-0.24206308853139172,2,31,0,8,0
0.3391658434123897,3.0,1.8853749313591897,1,24,0,6,0
0.15667458386349423,7.722972972972973,3.3008196221196284,2,37,0,10,0
0.07772827468915647,-0.10135135135135134,-0.17327991213976285,2,9,0,8,1
0.4119970084456566,0.12162162162162161,0.06394272814171531,2,10,0,6,0
-0.22730894307676755,-0.2027027027027027,-0.24352742581707987,2,4,0,6,0
0.480621590677443,1.9054054054054053,1.5273444650084402,2,37,0,9,0
-0.03871783329662071,3.709459459459459,0.6553316113811548,2,54,0,7,0
-0.24021662778755254,3.993243243243243,-0.24442229860277817,2,21,0,8,1
-0.14451992108504957,4.641891891891892,0.28229168785210196,2,44,0,9,0
-0.0949918832909643,7.601351351351351,1.0334560393744026,2,61,0,10,0
-0.23784873697169145,-0.2635135135135135,-0.2449104110313409,1,1,0,10,0
-0.13986057612260552,0.10135135135135134,-0.19967865931786288,2,13,0,8,1
-0.22297868210111524,-0.06081081081081081,-0.24031401899570867,2,10,0,10,0
1.274354101295655,1.7635135135135134,3.2394801602635805,2,30,0,10,1
